track_id,track_name,artist_name,release_year,duration_ms
4Csr6QhRfKAHAm54mt2ZWY,I WANNA BE SAVED ,DJ Fronteo,2023.0,242163.0
4hmstnAkqyPycaRD2jD38w,Anybody Home?,JT Music,2022.0,233084.0
5hRzAbY2AAO258hL6oqsqO,Love Me,The 1975,2016.0,222040.0
637YZncqOkeFzcTmr7YijJ,STILL CHOSE YOU,"The Kid LAROI, Mustard",2021.0,171428.0
6G7cgh2WoIsoWRF8E1eVZQ,Hi Tops,M.A.G.S.,2017.0,156038.0
01YZSZi4jNs7QjEXn6eM6Y,Everybody,Spencer Sutherland,2022.0,197290.0
02e7YilDj8y1FjmtGlgJxR,dancing dandelions,JayEss,2021.0,145789.0
0CNObSo2AxRZS47CGz755m,Lies,"KSHMR, B3RROR, Luciana",2019.0,182779.0
0g4tyyq9isBxHRRXrgyG28,The First Step,Will Wood and the Tapeworms,2015.0,198106.0
1l9RLrlkNsv3mzz7p6XLxq,Lost in a Walk,Jesse Blake,2021.0,235058.0
23bwujVYKeGdbcLd2LQxVo,Hope,Arlo Parks,2021.0,270066.0
2dXr3hdVlw1jaYaeNZR8tN,Open Season,Orgone,2008.0,308546.0
2HklyUw3TR56nVyVJAIhw5,Love Me,The 1975,2016.0,222039.0
3ZfA5KpzloLYsFayDVK7TX,Happy Pills,"BradBrooks, rosebudthinks",2019.0,144324.0
4F404JhcrIdDzcEcoLDVE1,Spare Me,Es-K,2018.0,154666.0
5DBHf9TJyINVithuciTmic,Mad Blunted Jazz,DJ Cam,1995.0,310413.0
5I36BtQRpveYoXkEFX5DGJ,Lowfly,StreamBeats by Harris Heller,2021.0,158048.0
6dEe0H4vjEyy2ukczkB25o,Loose Ends,"Loyle Carner, Jorja Smith",2019.0,256198.0
6tQvjqDIK9GXWIC6mejms8,Girl ,The Beatles,1965.0,151720.0
6UAAyb8l3kLwwxvIrXOGRp,Headhunters,"Dreamville, WESTSIDE BOOGIE, Cozz, Kevin Ross",2023.0,164494.0
79PtwPVpNhAiNliBwURx2A,You & I ,"Bru-C, Simula",2020.0,204550.0
01qPByIn4fzXszBck6puI2,"Witchcraft, Pt. 3",Kieran the Light,2022.0,192705.0
09CYV0aN3ECm1svnYhC3bu,I Eat the Cathedral,CLUNE,2023.0,240507.0
0Bo44khrQnk5W8I0ASqzH1,Jay’s Reprise,"Ambré, Jay Electronica",2022.0,61882.0
0dhQ6w1CHhrtRZxtcujI2P,Adoro,Antonio Cartagena,2015.0,336493.0
0l2cfkm5quNvOiaHTmgUwu,The Elephant Man's Bones,"Roc Marciano, The Alchemist",2022.0,157360.0
1mWmFBGOyhy3IoeUOoQpLZ,Yummy,Ayesha Erotica,2022.0,160915.0
1uPH3SgVthz4OXsAMqBwIa,ASHAMED,HEALTH,2023.0,181130.0
3CdATEElEL8biPwqOAFGyP,Yummy,Ayesha Erotica,2017.0,160940.0
3if2hvmU1g2Oxu8lQyvLlX,Yummy,Ayesha Erotica,2017.0,160940.0
3UvjSjVrjKzhB3Q8btmyn3,Boys Like You,Tanerélle,2017.0,208561.0
4AagGO7B2RylADpV49yiRZ,Kruder ,Microform,2010.0,501560.0
4x7F3UewxPL6tEz3kBFF6e,youth,cleopatrick,2018.0,243157.0
5cTp9CLM5MPDTAu0493acZ,Yummy ,Ayesha Erotica,2023.0,193375.0
5MXTJktozOCF1KInWzVH5B,Young & Unafraid,The Moth & The Flame,2016.0,194813.0
5VIMAoBWaaF4NAEflQuiVj,Yummy,Ayesha Erotica,2017.0,160940.0
6M7lbQ6LpZdjCe22BOSxPa,Yummy,Ayesha Erotica,2018.0,160937.0
6w43sokUBL15PX6uqHJtYh,yummy,"shivt, Ayesha Erotica",2022.0,160740.0
72Zj3efoD8MLnwaGiSJmka,Romantic Sangria,Restaurant Jazz Music Collection,2023.0,187987.0
7GdbsXmM2ysq18LQ0F0M2Q,Damaged,Plumb,1999.0,236906.0
7qNqAYdei2BJsLsY3f2KjJ,Yummy,Ayesha Erotica,2017.0,160940.0
0zE5Nig3S5eosynTG0MBOc,Playing With Fire ,"N-Dubz, Mr Hudson",2010.0,207093.0
