track_id,track_name,artist_name,release_year,duration_ms
06qrC9Rnx3J6uaZszuiBT8,Welcome to My House,"Nu Breed, Jesse Howard",2020,465998
06qSdtPjbVgC4SZzIoWEuu,MY EX FRIEND,Cate Tomlinson,2024,169132
06VGV6Kv7vDv5B5ap4QCMK,Damage Control,Faceless 1-7,2021,103394
06XyoB6sULL2ii10z99VEo,Inside You,That Handsome Devil,2011,199093
076AbUUfAS3nCXPw0Q0lTA,Hurt That Man,"Madchild, JD Era, Rich Kidd",2017,160768
07CDOoR2MkkMM8OWUjMrRU,Retaliation,Jedi Mind Tricks,2000,224733
07GilNHSfS5oicUgHgU7VG,Hype,Drake,2016,209413
07i2lxXhPOffl3BfUv9C1H,No Breaks,Josh A,2019,165530
07i3iHqyToAW8DZ4xwAedi,doom,"tomcbumpz, SadBoyProlific, ivri",2020,142076
07J4JQpXUr49cynllCE54C,N.O.R.E.,N.O.R.E.,1998,194973
07KTrRLfajXoKbtqOsefSJ,Live Up to My Name,Baka Not Nice,2018,180748
07lvaNzAJCKBaLpHRtAJB9,Aura,Vincent Rayn,2024,134676
07NMFSwppnky8JyIQIxAQZ,This Ain't That,"Trippie Redd, Lil Mosey",2019,207058
07RlP8Rj6ihc4sT3wZu7yw,Vibe I'm,Fed Nance,2024,134400
07s7ONd00MagM3QSMzOmqe,Club Baba,BaBa,2022,81322
07TUwhk886FUyLKTOjE24g,Fuck It,MISSIO,2024,167029
08dz3ygXyFur6bL7Au8u8J,Over,Playboi Carti,2020,166234
08hpKqBpeOn4mS6YJ9r4hc,Cut You Off,CHINCHILLA,2023,213126
08iPRbc4DGuotMn6crC7dB,Insecurities,Damien,2021,193621
08muFsjrd8jos2Bk1CNnDd,No Solace,Making A Mockery,2023,233967
08NJnDmwIQIw08S2ugyFRU,You Say I'm in Love,Banes World,2016,176760
08TILUAN56HJoS1d9mNRty,Circles,Megan Thee Stallion,2020,170641
08Ww0BekbVGfgDThK3zQkg,Race You to the Bottom,New Medicine,2010,178013
09eKPbjCCWtMnUJWPalykI,Wondering Why,"47stillstanding, R I S K L I F E, RASHAD RELOADED",2018,214906
09IzI41CTG5On9aqUvlsiw,Ain't No Feeble Bastard,Discharge,1981,89346
09JVN6Dcd6ntCK9yC3bLhy,I'm an Outlaw,Kurt Vile,2015,261665
09riz9pAPJyYYDVynE5xxY,1000 Blunts,$uicideboy$,2022,175476
09xpQPfKWdio1wx6v17dGa,SAFARI,"Tyler, The Creator",2021,177742
09zxu55fmyg5Sd5dcQ8oyA,Money Come,Iggy Azalea,2023,158426
0A3Z3F1uCDhMqYzZWmbHMV,Don't Kno,Moneybagg Yo,2017,167332
0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,Gaullin,2018,173066
0A6g26rGXwQAqw6WHycHeL,Skurk,KMFDM,2002,235373
0AANzyXvGrG0buJ8bksZyt,Fuckthepopulation,$uicideboy$,2016,150205
0AeIgH9Cmx08QL47ZBPAN4,Shove,L7,1991,192773
0Ao82gUZPJOMoUuvFxacGH,Barn Fire,Yelawolf,2024,263995
0AQcFVw3RkS01iMfs24qUt,I Will Return,Earth Caller,2022,209230
0AQXOzjEG2ofwGrDyqUY7H,Seppuku,"Ghostemane, $uicideboy$, JGRXXN",2015,183937
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,2017,208733
0ASJErUz9Jft45bkkfNAXq,DEAF,Jessie Reyez,2020,173066
0ATmjiSoHDCHeeQ9FcvZOW,The Return,Logic,2018,252133
0B3oPKtXM6xhntyFnvXOlz,Murder Mitten,I See Stars,2013,302160
0Bb21NEv7yjSJ8ro2k2SZC,Don't Aproach Me,"Xzibit, Eminem",2000,276506
0BeBYa53MXh2aQmzc64BHd,The Last Song I'm Wasting on You,Evanescence,2016,247060
0BFgqdglqu7eflMDThlkgs,Now & Later,"G-Eazy, E-40, ShooterGang Kony, DaBoii",2021,166874
0BFpkLojqCwHXr6TjdtLIF,Lemonade,"HIMATE, Dwin",2021,139322
0Bh8goZySKXkTN1UMyyOat,The Dream Is Dead,The Last Ten Seconds of Life,2015,194679
0BLiwKvQ0I1MUQqwhdFsXa,You Can Kill With It,"idontknowjeffery, Xavier Wulf",2021,150090
0BoX8EIIZYB5yZi2MYWi1C,OUR WXRLD,ROONIN,2023,150455
0C5X8RJXZNuGO2CfQJumb5,The Violence,Asking Alexandria,2019,208395
0CatNULiPDGfflDdMODjDU,Posed to Be in Love,Kevin Gates,2014,164469
0ChBY4SDZOrsfRCRiXAVXz,My Way,Queen Key,2018,144660
0Chr48bf0HYe6JfDWNIs6L,Shadows,From Ashes to New,2016,206576
0CLtAB24zCxWFJ9eq1ywh0,Hush,HELLYEAH,2014,233157
0CMIUT8vPDzAC3s49J2bAP,Contraband,Night Lovell,2016,227135
0CMjmTXgrcJCWkQ0FaFnnb,Rock Is Dead,Marilyn Manson,1998,189760
0CO7n4Z9JSV5fVk2vlDLYr,Gypsy Disco,Emmure,2020,121864
0CUTXa5JQppOTnQhPXhhWw,Nightmare Choir,$uicideboy$,2017,134832
0D6ymuTl7NopSoYkNMVhb8,Death Prize,Deficit,2021,193621
0Dcz6Osa5N6sMR4MnWk0oH,Genesis,Bainbridge,2020,292800
0Dfctnkk9xIikDKJ06uwzo,She's So Nice,Pink Guy,2017,163493
0DfRNaeaJaKoTepzMQIxtg,Venom,Bullet For My Valentine,2015,234826
0DjXP17BQ6KjODSBpWPLUX,Anarchy,KMFDM,2008,244333
0DuWDLjriRPjDRoPgaCslY,Love In The Dark,Adele,2015,285935
0DXgUpuBTX3RqJS7iM59YC,SELF PROCLAIMED 2,Dax,2019,148085
0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE","The Kid LAROI, mgk",2020,144860
0E4AJG2RmKmNjdV1qFTL9B,BOY WITH A BEAM,Pranav.Wav,2022,142003
0EaKv23htAKeRyIPGq0SEX,Naruto Bluebird Freestyle,Khantrast,2020,102896
0Eh4QGSxb81CaztZdkOYh5,MoodSwings,KAMAARA,2019,133289
0ENM2WvAqPr8XJFXlkiuCe,Swoon,Beach Weather,2016,221925
0EZoTYqgrBBobhvMPgoSsI,Levitate,Hollywood Undead,2011,204160
0FDKz5573KJk2yOHHxKYY6,Tight Rope,Lacuna Coil,2002,255200
0FemoRHgTapp49butGwkjt,anatomy 1:3,King 810,2014,308280
0FiEoe51k6b8zhH9kerEcb,Never Family,Ego Trip,2022,112736
0Fl6uSIk91eAoP7EED77wg,Paranoid Love and Demons,VyOk,2021,199304
0FoEQ5MUMwOrnQ4pWyrfrA,Music On The Radio,Empire Of The Sun,2024,176196
0FTLtFusWuDAsyFi2lbAU0,Where Did It Go?,Asking Alexandria,2017,193891
0FUpOnAEZ3WgolsVpIEj2h,To Play Hide and Seek with Jealousy,Famous Last Words,2013,213706
0FyY0e7zBborxBT9cwRRXy,Black Opium,Zxena,2021,179205
0G8B6BhNQdcDSQFWSJh3X3,Block You,"Carnage, Deko",2018,178186
0GahO8wCb34TPeUKbtBJku,Moody Girl,Megan Thee Stallion,2024,167529
0GE7geAfl4oYqJb4axi3dj,Problem,Auxxk,2019,137038
0GhRc4JcJ0biVj1c206XWm,exit 65,Chase Shakur,2023,98360
0GhZWnjJpFHnujDHFug3Fl,Cannibal,Bury Tomorrow,2020,255546
0GKDhq6ZbmSbRHd3eyGlB7,Vigilante Shit,Taylor Swift,2023,164801
0Gym2BGsLU15iFSVhMQ3sD,OLD TUNES,Cochise,2023,118698
0H5sh6u7xJTAYSHSnh2S8i,Let It All Burn,Fabvl,2022,217846
0HC2VZhRBHFvpYe0T7IHxI,Teeth,"SVDDEN DEATH, Bejalvin",2024,133587
0HDHY6RSHHG2ZTE0cMT4GJ,Los Infieles,Aventura,2006,257186
0HnK3zTDmIDRZEx1JZ4PWo,UNITY,"LXST CXNTURY, Kingpin Skinny Pimp",2022,142155
0HskNWRYgYHF3jOOA9QDxl,Smooth Criminal,Lay Bankz,2024,165384
0HtuZobOtUeEni2wpPW2JO,Midnight Lows,Oshua,2021,164815
0HvwZ15uZLyyvsnu5Scqma,Owe Me A Life,"JANI, Talhah Yunus, Jokhay, Umair",2023,235966
0Hz7YA8wQ43O2elUkWPhgm,Helluvit,Tom MacDonald,2018,226000
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,2000,270506
0I5gU5VpaHInASEmfgsa29,Corpsethrone,Organectomy,2024,288257
0I9PGduV1hc8fQIKvEpJtc,Boyz N The Hood,"Smerfbeats, Babyface Ray, G.T., Peezy",2021,266362
0IBHTkmEQCLGHJaWs1tuEg,Quasi,Logic,2022,105046
0IdJ2fQSlQTeNuuA3Xznfm,AI,Ghostemane,2020,174586
0IdwfnHFfyb7zc7GFs75QQ,Hammer to the Heart,Teddy Swims,2024,192317
0IjgnngXXRb1adm4kYVeB2,Shadow Boxing,Parkway Drive,2018,230063
0ImCrvyDR2Twf44Ugyv5Kj,NAPLES,Brevin Kim,2021,140217
0IPlCJvFrEIGCQKwgPivYC,Vampire Love,Souljahwitch,2009,102552
0Iszl3rIRXowpFiAQoXimW,IED,Spite,2017,181944
0J7oHYxjF6Oln61wy0kP2i,u.,niteboi,2017,174240
0JBQnLKfLXmlkquabLtAgd,Only for the Weak,In Flames,2000,294866
0JC3ynTNoZaWjZHXzeapYy,Into You,"Tamia, Fabolous",2004,294093
0JgLSK4sra7kZhPDYbsBLA,Rise,Disturbed,2002,235826
0JJc7wL2PxOmBR9N2H1Fpn,Too Real,King Von,2022,105840
0JLiYHwL8CXEysiurWmdow,Light,Nu Aspect,2020,186131
0JovAYpOGoftOSuQv3TRwO,Hate To Say It,"Azizi Gibson, Freddie Gibbs",2022,183814
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,2018,135090
0Js1wMAJV6wqUnnb60UMJ6,Loyal to None,Kublai Khan TX,2022,152733
0JwfrZk5keNp3SYhZn6Wi1,No One Knows,Brent Faiyaz,2016,271246
0K4gxQ2u3545b0GAu85ObO,You Don't Want Me Anymore,"Snï¿½ï¿½w, Te",2019,165000
0KFBeOOgwCtOgn8yucRy1X,War,Caleb Gordon,2024,170582
0KfYqhpoAI2SWtxSMW68my,Illusion of Love,Dystopia,2008,181213
0KLQj4hvOhmKcbgZYvwUgM,Guerrilla,"Kiraw, Sadfriendd",2023,109894
0KtLQRXqcP9qFgxpk4vuiB,Disasterpiece,Slipknot,2001,308306
0KVCOj2dNcrxOBU5Kmc6ej,Christ,Ashbury Heights,2007,199166
0L06mPuSfUUGoOzK3fa9zD,Fish & Chips,Young Nudy,2023,173546
0L3KTdcdKyugN5j7hB3yj4,DeathPunch,Scarlxrd,2017,192496
0L3MHhYCVu137Fl7MnuDAb,Rockefeller,Freddie Dredd,2023,134265
0L7zm6afBEtrNKo6C6Gj08,Painkiller,Judas Priest,1990,365826
0LFytFdnyYnyjKQjFhz2XJ,Stickin And Movin,NLE Choppa,2024,167000
0Li6Y0Noq9THd4sTR7e5wq,wicked,LVTA,2024,146852
0Lw1s61I2yeWo1m8JKcGVz,calling for me,Rebzyyx,2021,95107
0LXAWv5LF3sb95aVbcJM2P,A Reapers Tears,Azizi Gibson,2016,188727
0LyXm7C3L3nJiV2WEebFKK,Claustrophobic,Every Waking Moment,2023,152179
0M49FIYNryvcO2eQxc5OJO,IRL,Danger Incorporated,2018,161272
0MBYfuf0BxZH1FJf6jHTus,Fake,I Prevail,2022,171606
0a0wzARowcqVUgBUqC00sW,666 Below,"Kold-Blooded, $uicideboy$",2017,165055
0aCTSZQTlmnjQucALTF00s,Tak Tiki Tak,Harry Nach,2019,212406
0aHoZOnjEzaN0UkypUkXb9,Long Way Down,Robert DeLong,2015,233993
0alCGsPvSixyVzZtwMTNOW,Alex Jones Will Eat Your Leftist Ass,Song a Day,2020,112500
0aLxSntH3lV1TfXGBYmbzm,"Number Three, Never Forgot",The Devil Wears Prada,2007,223573
0aoO3yX5ZpXEQBIYsyv1fc,Why Do You Look Like a Frog,Lil Toe,2016,108650
0aqQOryIUPPgtAhSP8YTGk,Necrolust,Mayhem,1993,217720
0aS4AlwtiOXJagL7O9EOUC,Join the Line,Scapa Flow,1990,195466
0bHCdUawcgAAGnFnmwOfqQ,Ain't My Last Dance,Five Finger Death Punch,2015,209007
0bi8ZzMTOFDN5EkuHeLfM0,Take Me Down,"Elvis Drew, Kamie",2023,184125
0bmaPKQEFsRSkGCKRhoj6N,What It Do?,Ayesha Erotica,2016,142877
0bsEd30Ho08d9SD4LXrzXX,Laid Back,Quin Nfn,2021,209142
0btZTAxif1xt88EZ5Y1nLq,Riot,Bullet For My Valentine,2013,169306
0buoU0wlD10RS9cyCv77WQ,Kokopelli Face Tattoo,AJJ,2014,199412
0burz9wCDDocAA4oKvKvV0,Fire,PVRIS,2016,229093
0c0K6txeqCEG3YKPp4sgaJ,Alone,Steven Moses,2018,228640
0c2OTdcvtEtz3EEoNrs3ge,ISNï¿½ï¿½ï¿½T EV,"HEALTH, Nine Inch Nails",2021,314718
0c34ovpXiMWWUbKX0IavIH,"F*CK YOU, GOODBYE","The Kid LAROI, mgk",2021,144860
0ca87HyVTNAdTOWXDG3OO6,AIN'T GONNA ANSWER,"NLE Choppa, Lil Wayne",2023,187453
0cBRmV3NkhS3FWwuyyB68d,Freak Hoe,Speaker Knockerz,2013,165373
0cmcVBOiqyQ9OJjBXlsHtM,Proceed,Corre,2017,255000
0cMpMHpdoyRDbFwkhA5N0x,A Cancer Uncontained,Dayseeker,2016,250307
0cOwPdK6FsqXz967daLc4k,Wish You the Worst,Ryan Mack,2022,143466
0criiQKIY1hyU0lRbVhZ8L,Monster,STARSET,2017,256320
0d0jsoba88SpOoFxCxA2rZ,The Art of Peer Pressure,Kendrick Lamar,2012,324533
0dAeZUKHCo70CusGsluvDz,21 Gun Salute,Catch Your Breath,2023,226240
0dAnSpIrPaFrsjTizEdPcT,Greyscale,Abandoned By Bears,2018,225818
0dAzhAfYxhsaA8YVs9turZ,Low Like You,Extortionist,2019,221447
0dBN8vCU8D1wlGCvmMTEjE,Land Of The Nod,Twit One,2019,134969
0dCO2u2AKbmpjfD3xSp92Q,Iron Veil,$uicideboy$,2015,116749
0djiZxhPNdjtNgTbDCKAXG,Enemies,Swerzie,2018,147890
0dSeL5EEhnoYcXFLokeh1i,Papercut,Dava,2020,160000
0dy38Daud7yGJskbPcuHr4,KOTA,"Pouya, South Strip",2022,195405
0dyWQoMOU9oERL6c9vxtRp,25 To Life,Eminem,2010,241586
0e0JshRej2NwT7jahEmv52,ROLLING STONE,Brent Faiyaz,2022,162006
0e3F544UPt7TwDluSehl8w,Thumbalina,Mac Miller,2021,186282
0e5ujfASLWVriqsZUGSD3i,Hurt Me Harder,Zolita,2015,180000
0e7Lk1hXRXpvkO9pLGhPoX,BAD!,"amped, Hxzz",2023,141695
0eds2BJZz1TAv1rlBkgMLr,Shut up Bitch,"Lil' Kim, money mike",2005,259360
0eFWL16gJ7GPCd3u4DXd6Y,Neighbors,The Plot In You,2011,198333
0egrHpXZ4pSN6gi6bh3o2N,Dangerous Woman,Rosenfeld,2021,192004
0eHFPf7gom9ztF7Jc6FP6C,What I Please,"Smokepurpp, Denzel Curry",2019,140590
0eneujAc4PxkdjP25Gsue1,False Prophets,J. Cole,2016,237426
0evVIHGlp94jOUMvoQZRVD,Twist My Fingaz,YG,2016,254520
0ew4o2n7I9OCF3LCqVuSKx,Ain't My Last Dance,Five Finger Death Punch,2015,209007
0eZCQbLkXZquzP3UWwoNNG,Bored,Torine,2021,153248
0f5Bu4ADWxq0iMndAuuTby,Party Bitch,Ayesha Erotica,2016,174041
0fAaWjBHBkqp5LtTifqWhH,Aokigahara,$uicideboy$,2016,128052
0fdUPvbCjrWd66VxUVNgvb,Closer,In This Moment,2012,290413
0fet3q9ksWF84nHymb5xWo,The Place I Feel Safest,Currents,2017,232000
0fFRf7HYEIz1cGszXONTAy,Pain Killers,"Talha Anjum, Umair",2022,260000
0fNzU26XiTKY2lhmOpokgR,Red Flag,Cloudy June,2023,148074
0foCWrHjYzYAN4B1gOqGGj,SLEEP PARALYSIS CREEPINï¿½ï¿½ï¿½,REDZED,2021,158150
0fRktuIYjAFoYZ3HIORgkQ,CREEP HEAT,VUKOVI,2023,205962
0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,"Tyler, The Creator",2019,195320
0fWkWSpXp1V8nWslbA25Sg,hate will never win,XXXTENTACION,2017,104071
0fyBYsrmpihh1mfalssDlB,King Tulip,$uicideboy$,2018,185217
0fYMu9R8T2vcScNBRgIpLM,Hater,Korn,2014,233389
0g21Vn7GQlhNmTcyvykCjs,Summer Nights,"PSY Sound, Dark Side Family Jams",2023,114029
0gFOUrs2zwuaKyAmJGLrFf,Giraffes & Elephants,SahBabii,2020,135002
0gIxF0RR0miqWLs2fPQGBu,stupid,Tate McRae,2020,173826
0gkTlpKYLsYjLhCf51ObiX,Leni,GoodBooks,2007,208480
