track_id,track_name,artist_name,release_year,duration_ms
1PExhawz0iaufZ7Ux5FBGJ,Limousine,Brand New,2006.0,462293.0
1PI5Rjp6o5d9GwCRq5ohqL,why do i exist,Zevia,2022.0,154124.0
1PTGDqHBN7jid4ljjXD1aM,Covet,Salt Hill,2019.0,198274.0
1RGtOTXIJNEMKQVnKmNOXv,The Long And Winding Road ,Paul McCartney,2009.0,221082.0
1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,2017.0,216391.0
1TL5cJiLOfownWuk1zAaCZ,Fortune Teller,Rett Madison,2023.0,213533.0
1XrSMWPGD5KyyBJLKAcPyt,Widow,Destroy Boys,2017.0,160312.0
1Yk0cQdMLx5RzzFTYwmuld,Hello,Adele,2015.0,295502.0
05fkNGTppCsrD0AuPN1vyE,Sorry Seems To Be The Hardest Word,Mary J. Blige,2004.0,224906.0
05h300Fa6UQAdf24Z7AjDt,so far away,Smyang Piano,2021.0,125683.0
060Hml8H1eokh4rx8OLaCG,Funeral,AMAG,2019.0,207407.0
06wrrv1PjV7IxBCaWLnkqK,England Made Me,Black Box Recorder,1998.0,240133.0
08UOwr56mqHnQOTF2HThmd,Deserve,Kiana Ledé,2023.0,121994.0
0CQPPHjPpG4kAzvfOcKvh8,For God Is With Us,for KING & COUNTRY,2022.0,196846.0
0IVHlst3XMgzXUJbIyZ8oO,Without You,Oh Wonder,2015.0,224740.0
0K8DBPhDTDoBhNNRkvD4dp,Sad and Sober,Ellit,2021.0,157570.0
0MCI0TDhUsFn95nIGyw29t,needs no progress i will lie,salvia palth,2014.0,215301.0
0Mj2FoLl7noWs5OWYHyrJ2,Don't Come Crying,"Tryhardninja, Andrea Storm Kaden",2020.0,208133.0
0PcRjHt0D5tls5DaxW8fBE,I'm over You,Bryan James,2016.0,194019.0
1kgwPA8tJ4gxCrTFNOJXVw,Smiling Friends,ichiko,2022.0,100740.0
1lLGOHbOgsrJ2tFQYKNK44,Me and My Friends Are Lonely,Matt Maeson,2017.0,180320.0
